,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source_device,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,jpg_url,img_num,retweet_count,favorite_count,rating,breed_prediction,prediction_confidence,dog_category
488,795464331001561088,,,2016-11-07 03:14:10+00:00,iphone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,nan,nan,,https://twitter.com/dog_rates/status/795464331001561088/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,22205,47244,1.3,golden_retriever,0.193082,doggo
489,795400264262053889,,,2016-11-06 22:59:35+00:00,iphone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,nan,nan,,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",Brody,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,2708,9613,1.2,golden_retriever,0.925494,none
491,794983741416415232,,,2016-11-05 19:24:28+00:00,iphone,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,789530877013393408,4196983835,2016-10-21 18:16:44+00:00,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,3189,0,1.2,schipperke,0.363272,none
492,794926597468000259,,,2016-11-05 15:37:24+00:00,iphone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,nan,nan,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,Mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,2185,9797,1.2,toy_poodle,0.0376618,none
493,794355576146903043,,,2016-11-04 01:48:22+00:00,iphone,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,788765914992902144,4196983835,2016-10-19 15:37:03+00:00,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,9773,0,1.2,cocker_spaniel,0.500509,none
494,794332329137291264,,,2016-11-04 00:15:59+00:00,iphone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,nan,nan,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,2559,9240,1.2,Samoyed,0.988307,none
497,793845145112371200,,,2016-11-02 16:00:06+00:00,iphone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,nan,nan,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,Clark,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,1762,8869,1.3,Old_English_sheepdog,0.7652770000000001,none
498,793614319594401792,,,2016-11-02 00:42:53+00:00,iphone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,791672322847637504,4196983835,2016-10-27 16:06:04+00:00,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",None,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,2962,0,1.3,golden_retriever,0.705092,none
499,793601777308463104,,,2016-11-01 23:53:02+00:00,iphone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,nan,nan,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,Dobby,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,1535,7651,1.2,miniature_pinscher,0.538981,none
500,793500921481273345,,,2016-11-01 17:12:16+00:00,iphone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,nan,nan,,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,2255,10223,1.2,golden_retriever,0.3261219999999999,none
502,793271401113350145,,,2016-11-01 02:00:14+00:00,iphone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,nan,nan,,https://twitter.com/dog_rates/status/793271401113350145/photo/1,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,2277,8344,1.2,Siberian_husky,0.2316949999999999,none
503,793256262322548741,,,2016-11-01 01:00:05+00:00,iphone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,nan,nan,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,None,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,7895,19124,1.2,basset,0.2076219999999999,none
504,793241302385262592,,,2016-11-01 00:00:38+00:00,iphone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,nan,nan,,https://twitter.com/dog_rates/status/793241302385262592/photo/1,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,3120,10077,1.3,golden_retriever,0.559308,none
505,793226087023144960,,,2016-10-31 23:00:11+00:00,iphone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",nan,nan,,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",Juno,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,2742,9376,1.1,wire-haired_fox_terrier,0.456047,none
506,793210959003287553,,,2016-10-31 22:00:04+00:00,iphone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,nan,nan,,https://twitter.com/dog_rates/status/793210959003287553/photo/1,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,2637,8560,1.0,French_bulldog,0.0187590999999999,none
507,793195938047070209,,,2016-10-31 21:00:23+00:00,iphone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,nan,nan,,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,5330,14580,1.2,Labrador_retriever,0.654762,puppo
508,793180763617361921,,,2016-10-31 20:00:05+00:00,iphone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,nan,nan,,https://twitter.com/dog_rates/status/793180763617361921/photo/1,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,1884,6624,1.1,Lakeland_terrier,0.266824,none
509,793165685325201412,,,2016-10-31 19:00:10+00:00,iphone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,nan,nan,,https://twitter.com/dog_rates/status/793165685325201412/photo/1,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,2649,8993,1.2,golden_retriever,0.946224,none
510,793150605191548928,,,2016-10-31 18:00:14+00:00,iphone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,nan,nan,,https://twitter.com/dog_rates/status/793150605191548928/photo/1,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,1609,5914,1.1,Italian_greyhound,0.193869,none
512,793120401413079041,,,2016-10-31 16:00:13+00:00,iphone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",nan,nan,,https://twitter.com/dog_rates/status/793120401413079041/photo/1,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,3723,12149,1.1,Labrador_retriever,0.7249439999999999,none
514,792883833364439040,,,2016-10-31 00:20:11+00:00,iphone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,nan,nan,,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,4052,10821,1.2,standard_poodle,8.31451e-05,none
515,792773781206999040,,,2016-10-30 17:02:53+00:00,iphone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,nan,nan,,https://twitter.com/dog_rates/status/792773781206999040/photo/1,Monster,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,1592,7070,1.2,Yorkshire_terrier,0.912804,none
516,792394556390137856,,,2016-10-29 15:55:58+00:00,iphone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,nan,nan,,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,4051,12851,1.2,cocker_spaniel,0.746387,none
517,792050063153438720,,,2016-10-28 17:07:05+00:00,iphone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,nan,nan,,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",Remus,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,1689,6853,1.1,komondor,0.942856,none
519,791406955684368384,,,2016-10-26 22:31:36+00:00,iphone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,nan,nan,,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",Levi,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,3899,12608,1.2,Pembroke,0.972629,none
520,791312159183634433,,,2016-10-26 16:14:55+00:00,iphone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,nan,nan,,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,2395,8411,1.2,miniature_pinscher,0.892925,none
521,791026214425268224,,,2016-10-25 21:18:40+00:00,iphone,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,763837565564780544,4196983835,2016-08-11 20:40:41+00:00,"https://twitter.com/dog_rates/status/763837565564780549/photo/1,https://twitter.com/dog_rates/status/763837565564780549/photo/1",Alfie,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,3859,0,1.1,malamute,0.375098,none
522,790987426131050500,,,2016-10-25 18:44:32+00:00,iphone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,nan,nan,,https://twitter.com/dog_rates/status/790987426131050500/photo/1,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,2012,9408,1.2,cocker_spaniel,0.349195,none
524,790723298204217344,,,2016-10-25 01:14:59+00:00,iphone,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,789986466051088384,4196983835,2016-10-23 00:27:05+00:00,"https://twitter.com/dog_rates/status/789986466051088384/photo/1,https://twitter.com/dog_rates/status/789986466051088384/photo/1",Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,2176,0,1.2,golden_retriever,0.0785304999999999,none
525,790698755171364864,,,2016-10-24 23:37:28+00:00,iphone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,nan,nan,,https://twitter.com/dog_rates/status/790698755171364864/photo/1,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,1825,7893,1.2,Bernese_mountain_dog,0.996541,none
526,790581949425475584,,,2016-10-24 15:53:19+00:00,iphone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,nan,nan,,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,6719,19753,1.1,malinois,0.000152999,none
527,790337589677002753,,,2016-10-23 23:42:19+00:00,iphone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,nan,nan,,https://twitter.com/dog_rates/status/790337589677002753/photo/1,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,1790,7512,1.2,Pembroke,0.658808,none
530,789628658055020548,,,2016-10-22 00:45:17+00:00,iphone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,nan,nan,,https://twitter.com/dog_rates/status/789628658055020548/photo/1,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,1668,7170,1.3,chow,0.260702,none
531,789599242079838210,,,2016-10-21 22:48:24+00:00,iphone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,nan,nan,,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,1808,6447,1.2,Chesapeake_Bay_retriever,0.8788219999999999,none
533,789268448748703744,,,2016-10-21 00:53:56+00:00,iphone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,nan,nan,,https://twitter.com/dog_rates/status/789268448748703744/photo/1,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,2473,8741,1.0,malamute,0.81286,none
534,789137962068021249,,,2016-10-20 16:15:26+00:00,iphone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,nan,nan,,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,2630,9321,1.2,Chihuahua,0.746135,none
535,788908386943430656,,,2016-10-20 01:03:11+00:00,iphone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",nan,nan,,https://twitter.com/dog_rates/status/788908386943430656/photo/1,Lucy,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,11822,26300,1.1,golden_retriever,0.0340897,none
537,788412144018661376,,,2016-10-18 16:11:17+00:00,iphone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,nan,nan,,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,4994,14875,1.1,golden_retriever,0.805238,none
538,788178268662984705,,,2016-10-18 00:41:57+00:00,iphone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,nan,nan,,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",None,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,1997,6952,1.3,Samoyed,0.73548,none
539,788150585577050112,,,2016-10-17 22:51:57+00:00,iphone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,nan,nan,,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,1212,5853,1.3,chow,0.814145,none
540,788070120937619456,,,2016-10-17 17:32:13+00:00,iphone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,761004547850530816,4196983835,2016-08-04 01:03:17+00:00,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",Bo,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,3242,0,1.1,golden_retriever,0.735163,none
542,787810552592695296,,,2016-10-17 00:20:47+00:00,iphone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,nan,nan,,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",Frank,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,2869,8239,1.1,pug,0.362835,none
543,787717603741622272,,,2016-10-16 18:11:26+00:00,iphone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,nan,nan,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",Tonks,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,2618,9810,1.3,German_shepherd,0.992339,puppo
544,787397959788929025,,,2016-10-15 21:01:17+00:00,iphone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,nan,nan,,https://twitter.com/dog_rates/status/787397959788929025/photo/1,Moose,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,2702,10444,1.1,Chihuahua,0.900483,none
545,787322443945877504,,,2016-10-15 16:01:13+00:00,iphone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,nan,nan,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,1642,7475,1.0,golden_retriever,0.1057029999999999,none
546,786963064373534720,,,2016-10-14 16:13:10+00:00,iphone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,nan,nan,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,7530,25534,1.2,golden_retriever,0.915303,none
548,786664955043049472,,,2016-10-13 20:28:35+00:00,iphone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",nan,nan,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,None,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,2391,10147,1.2,Leonberg,0.512034,none
549,786595970293370880,,,2016-10-13 15:54:28+00:00,iphone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,nan,nan,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,2964,9081,1.1,Pembroke,0.709512,none
550,786363235746385920,,,2016-10-13 00:29:39+00:00,iphone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,nan,nan,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",Rizzo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,3265,10383,1.3,golden_retriever,0.929266,doggo
551,786233965241827333,,,2016-10-12 15:55:59+00:00,iphone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,nan,nan,,https://twitter.com/dog_rates/status/786233965241827333/photo/1,Mattie,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,4436,14558,1.1,Labrador_retriever,0.478193,none
552,786036967502913536,,,2016-10-12 02:53:11+00:00,iphone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,779834332596887552,4196983835,2016-09-25 00:06:08+00:00,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",Scout,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,6565,0,1.1,golden_retriever,0.99383,none
553,785927819176054784,,,2016-10-11 19:39:28+00:00,iphone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,nan,nan,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,3019,10922,1.2,toy_poodle,0.00849262,none
554,785872687017132033,,,2016-10-11 16:00:24+00:00,iphone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,nan,nan,,https://twitter.com/dog_rates/status/785872687017132033/video/1,Rusty,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,1689,6413,1.2,Great_Pyrenees,0.392108,none
556,785533386513321988,,,2016-10-10 17:32:08+00:00,iphone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,nan,nan,,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",Dallas,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,1857,8685,1.1,miniature_pinscher,0.4360229999999999,none
557,785264754247995392,,,2016-10-09 23:44:41+00:00,iphone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,nan,nan,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,Doc,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,1533,6947,1.2,chow,0.056137,none
558,785170936622350336,,,2016-10-09 17:31:53+00:00,iphone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,nan,nan,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",Hero,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,4552,11466,1.1,Eskimo_dog,0.0274944,none
560,784517518371221505,,,2016-10-07 22:15:26+00:00,iphone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,nan,nan,,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",Frankie,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,2384,8578,1.1,malamute,0.757764,none
561,784431430411685888,,,2016-10-07 16:33:21+00:00,iphone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,nan,nan,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,Stormy,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,1198,5496,1.2,miniature_poodle,0.744819,none
563,783821107061198850,,,2016-10-06 00:08:09+00:00,iphone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,nan,nan,,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",Mairi,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,1842,7049,1.2,Lakeland_terrier,0.265659,none
564,783695101801398276,,,2016-10-05 15:47:27+00:00,iphone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,nan,nan,,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",Loomis,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,3022,9969,1.2,chow,0.314265,none
565,783466772167098368,,,2016-10-05 00:40:09+00:00,iphone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,nan,nan,,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",Finn,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,2096,8064,1.1,Chihuahua,0.789,none
566,783391753726550016,,,2016-10-04 19:42:03+00:00,iphone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,nan,nan,,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",Godi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,5142,16131,1.3,Norwegian_elkhound,0.87713,none
